Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
1224,"IL Piña, CS Apstein, GJ Balady, R Belardinelli, ...","Exercise and heart failure: a statement from the American Heart Association Committee on exercise, rehabilitation, and prevention",2003,"Circulation","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/01.cir.0000055013.92097.40","https://scholar.google.com/scholar?cites=10356585532499213539&as_sdt=2005&sciodt=2007&hl=en",426,"2023-07-26 15:01:39","","10.1161/01.cir.0000055013.92097.40","","",,,,,1224,61.20,245,5,20,"… Hearts from trained rats generated greater cardiac outputs and performed more work than … function in elderly and younger humans and in rats with LVH. Thus, exercise training may …","https://www.ahajournals.org/doi/full/10.1161/01.cir.0000055013.92097.40","https://scholar.google.com/scholar?q=related:47yQlqv7uY8J:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
0,"CP Smith","Changes in sympathetic neurotransmission and growth factor expression in the normal aging rat retina",2007,"","search.proquest.com","https://search.proquest.com/openview/66725c4a9816f56f9e7b6fe4dba3b64c/1?pq-origsite=gscholar&cbl=18750","",427,"2023-07-26 15:01:39","BOOK","","","",,,,,0,0.00,0,1,16,"… Using the same strain of rats and the same techniques, we investigated changes in growth … It has been reported in a sympathectomy model that capillary basement membrane thickness …","https://search.proquest.com/openview/66725c4a9816f56f9e7b6fe4dba3b64c/1?pq-origsite=gscholar&cbl=18750","https://scholar.google.com/scholar?q=related:5d1tNkczxFAJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
2,"EB Souto, JR Campos, R Da Ana, JF Fangueiro, ...","Diabetic retinopathy and ocular melanoma: how far we are?",2020,"Applied Sciences","mdpi.com","https://www.mdpi.com/2076-3417/10/8/2777","https://scholar.google.com/scholar?cites=4999311777906786531&as_sdt=2005&sciodt=2007&hl=en",428,"2023-07-26 15:01:39","","","","",,,,,2,0.67,0,5,3,"… Many pre-clinical and clinical studies focus on vascular dysfunction in the DR, including damaged endothelial cells, pericyte death, retinal capillary basement membrane thickness and …","https://www.mdpi.com/2076-3417/10/8/2777/pdf","https://scholar.google.com/scholar?q=related:44CPE5MfYUUJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
9,"TS Kern","Animal models of diabetic retinopathy",2008,"Retinal and Choroidal Angiogenesis","Springer","https://link.springer.com/chapter/10.1007/978-1-4020-6780-8_4","https://scholar.google.com/scholar?cites=3737282811646287475&as_sdt=2005&sciodt=2007&hl=en",429,"2023-07-26 15:01:39","","10.1007/978-1-4020-6780-8_4","","",,,,,9,0.60,9,1,15,"… Segawa et al., Upregulation of retinal vascular endothelial growth factor mRNAs in spontaneously diabetic rats without ophthalmoscopic retinopathy. A possible participation of …","https://www.researchgate.net/profile/Timothy-Kern/publication/226504382_Animal_Models_of_Diabetic_Retinopathy/links/56ed850308aed17d09f72e1e/Animal-Models-of-Diabetic-Retinopathy.pdf","https://scholar.google.com/scholar?q=related:c55Zjep-3TMJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
119,"R Cheng, J Ma","Angiogenesis in diabetes and obesity",2015,"Reviews in Endocrine and Metabolic Disorders","Springer","https://link.springer.com/article/10.1007/s11154-015-9310-7","https://scholar.google.com/scholar?cites=13754828126667160950&as_sdt=2005&sciodt=2007&hl=en",430,"2023-07-26 15:01:39","","10.1007/s11154-015-9310-7","","",,,,,119,14.88,60,2,8,"The prevalence of diabetes mellitus and obesity continues to increase globally. Diabetic vascular complications are the main chronic diabetic complications and associated with …","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4351724/","https://scholar.google.com/scholar?q=related:dj2MFE734r4J:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
18,"C Giverso, P Ciarletta","Tumour angiogenesis as a chemo-mechanical surface instability",2016,"Scientific reports","nature.com","https://www.nature.com/articles/srep22610","https://scholar.google.com/scholar?cites=16006585519875723363&as_sdt=2005&sciodt=2007&hl=en",431,"2023-07-26 15:01:39","HTML","","","",,,,,18,2.57,9,2,7,"The hypoxic conditions within avascular solid tumours may trigger the secretion of chemical factors, which diffuse to the nearby vasculature and promote the formation of new vessels …","https://www.nature.com/articles/srep22610","https://scholar.google.com/scholar?q=related:Y5AaS7nQIt4J:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
0,"J Zhu","Analysis of Two Distinct Mouse Models of Retinal Disease: Retinitis Pigmentosa and Diabetic Retinopathy",2020,"","search.proquest.com","https://search.proquest.com/openview/8a7e8c76222332105a54013a5225b040/1?pq-origsite=gscholar&cbl=18750&diss=y","",432,"2023-07-26 15:01:39","HTML","","","",,,,,0,0.00,0,1,3,"… Perhaps worth noting that we used STZ diabetic rats rather than mice in this paper. Although we do see some Muller cell gliosis in the STZ-diabetic mice, the GFAP staining is never as …","https://search.proquest.com/openview/8a7e8c76222332105a54013a5225b040/1?pq-origsite=gscholar&cbl=18750&diss=y","https://scholar.google.com/scholar?q=related:McX9QkM-c2oJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
18,"IR Mahy, AC Shore, LD Smith, ...","Disturbance of peripheral microvascular function in congestive heart failure secondary to idiopathic dilated cardiomyopathy",1995,"Cardiovascular …","academic.oup.com","https://academic.oup.com/cardiovascres/article-abstract/30/6/939/301475","https://scholar.google.com/scholar?cites=2318836544770889158&as_sdt=2005&sciodt=2007&hl=en",433,"2023-07-26 15:01:39","","","","",,,,,18,0.64,5,4,28,"… Evaluation of skeletal muscle capillary basement membrane thickness in congestive heart … Atria1 natriuretic peptide increases resistance to venous return in rats. Am J Physiol 1987;252:…","https://academic.oup.com/cardiovascres/article-pdf/30/6/939/854672/30-6-939.pdf","https://scholar.google.com/scholar?q=related:xlVDP40pLiAJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
8,"F Favaretto, S Bettini, L Busetto, G Milan, ...","Adipogenic progenitors in different organs: Pathophysiological implications",2022,"Reviews in Endocrine and …","Springer","https://link.springer.com/article/10.1007/s11154-021-09686-6","https://scholar.google.com/scholar?cites=14707264221599077070&as_sdt=2005&sciodt=2007&hl=en",434,"2023-07-26 15:01:39","HTML","10.1007/s11154-021-09686-6","","",,,,,8,8.00,2,5,1,"… During diabetes, the reduced ability to store glucose by dysfunctional adipocytes, increase capillary basement membrane thickness favoring hypoxia. Finally, adipocytes can directly …","https://link.springer.com/article/10.1007/s11154-021-09686-6","https://scholar.google.com/scholar?q=related:zpI5GuOyGswJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
0,"C Hernández, M Dal Monte, R Simó, ...","Diabetic retinopathy: Neuroprotection as a therapeutic target",2016,"JOURNAL OF DIABETES …","arpi.unipi.it","https://arpi.unipi.it/handle/11568/789333","",435,"2023-07-26 15:01:39","","","","",,,,,0,0.00,0,4,7,"… levels, and prevents the structural degeneration and increase in capillary basement membrane thickness in the retina of diabetic rats [214]. Treatment with the flavonoid hesperetin for …","https://arpi.unipi.it/bitstream/11568/789333/2/2016%20-%20J%20Diabetes%20Res.pdf","https://scholar.google.com/scholar?q=related:SI4Wjn3YlJIJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
0,"RPB Passas","Polyols: Method development and their application to the management of diabetes",1990,"","search.proquest.com","https://search.proquest.com/openview/61afd1232c1dc228809ed48d289daf27/1?pq-origsite=gscholar&cbl=2026366&diss=y","",436,"2023-07-26 15:01:39","BOOK","","","",,,,,0,0.00,0,1,33,"… However, there is an increase by 200% in the retinal capillary basement membrane thickness in the galactosaemic rats. This thickening is not seen in control or Sorbinil treated rats. …","https://search.proquest.com/openview/61afd1232c1dc228809ed48d289daf27/1?pq-origsite=gscholar&cbl=2026366&diss=y","https://scholar.google.com/scholar?q=related:OOkAS54CIFAJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
0,"MFJ WALSH","The influence of circulating levels of growth hormone on hepatic insulin and glucagon receptors in the rat",1981,"","search.proquest.com","https://search.proquest.com/openview/f684cc2fed00daeecc7ead92f5a80ef3/1?pq-origsite=gscholar&cbl=18750&diss=y","",437,"2023-07-26 15:01:39","BOOK","","","",,,,,0,0.00,0,1,42,"… to normal in tumor-bearing rats in spite of normalized insulin … bearing rats and significantly reduced in diabetic normal rats. … Capillary basement membrane thickness measurements in …","https://search.proquest.com/openview/f684cc2fed00daeecc7ead92f5a80ef3/1?pq-origsite=gscholar&cbl=18750&diss=y","https://scholar.google.com/scholar?q=related:DKlpjidTV_8J:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
1,"ISA Rahman","Characterisation of the Akimba Mouse: A Model of Retinal Neovascularisation on a Hyperglycaemic Background and the in Vivo Study of Endothelin-2 in the …",2011,"","research-repository.uwa.edu.au","https://research-repository.uwa.edu.au/files/3216270/Ali_Rahman_Ireni_Sufinah_2011.pdf","https://scholar.google.com/scholar?cites=2468797778302944382&as_sdt=2005&sciodt=2007&hl=en",438,"2023-07-26 15:01:39","PDF","","","",,,,,1,0.08,1,1,12,"… In diabetic rats with retinopathy-like features such as … ) to spontaneously induce diabetes in rats or mice through the … and an increase in capillary basement membrane thickness (Li et …","https://research-repository.uwa.edu.au/files/3216270/Ali_Rahman_Ireni_Sufinah_2011.pdf","https://scholar.google.com/scholar?q=related:fkQFxn_uQiIJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
0,"HA Clayton","The encapsulation and transplantation of islets of Langerhans",1992,"","search.proquest.com","https://search.proquest.com/openview/fc78613d864df17e89fbbb3b56645c10/1?pq-origsite=gscholar&cbl=51922&diss=y","",439,"2023-07-26 15:01:39","BOOK","","","",,,,,0,0.00,0,1,31,"… BB/d rats displayed a marked response to the capsules. … (1983) when using muscle capillary basement membrane thickness as an indicator of microangiopathy found that over a three …","https://search.proquest.com/openview/fc78613d864df17e89fbbb3b56645c10/1?pq-origsite=gscholar&cbl=51922&diss=y","https://scholar.google.com/scholar?q=related:IZq4TEBqUXQJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
1,"JC Frisbee, RW Brock","Microvascular dysfunction in insulin resistance",2009,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=65-vVxAVcXwC&oi=fnd&pg=PA31&dq=%22capillary+basement+membrane+thickness%22+%22rats%22&ots=7HlTM9zHkv&sig=pCi9tXzan2Fy4UPODoupUkAeT9U","https://scholar.google.com/scholar?cites=12089266917322589165&as_sdt=2005&sciodt=2007&hl=en",440,"2023-07-26 15:01:39","BOOK","","","",,,,,1,0.07,1,2,14,"… current in vessels from insulin-resistant rats was not due to alterations in either … Capillary basement membrane thickness and capillary density in sedentary and trained obese Zucker rats…","","https://scholar.google.com/scholar?q=related:7QPlqTW0xacJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
0,"PK Russ","Assessment of retinal endothelial barrier in diabetic retinopathy: Role of the pericyte",2000,"","search.proquest.com","https://search.proquest.com/openview/f5451db5bc6944f509225c4dd7c6adf1/1?pq-origsite=gscholar&cbl=18750&diss=y","",441,"2023-07-26 15:01:39","BOOK","","","",,,,,0,0.00,0,1,23,"… the retinal vasculature of normal and diabetic rats, and a two-chambered permeability assay … We were able to quantitatively assess the retinal vascular barrier of normal rats using dual-…","https://search.proquest.com/openview/f5451db5bc6944f509225c4dd7c6adf1/1?pq-origsite=gscholar&cbl=18750&diss=y","https://scholar.google.com/scholar?q=related:9rhUA8ESPMQJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
17,"PA Vanlandingham, DJ Nuno, ...","Inhibition of Stat3 by a small molecule inhibitor slows vision loss in a rat model of diabetic retinopathy",2017,"… & Visual Science","jov.arvojournals.org","https://jov.arvojournals.org/article.aspx?articleid=2618119","https://scholar.google.com/scholar?cites=15437495639424115459&as_sdt=2005&sciodt=2007&hl=en",442,"2023-07-26 15:01:39","HTML","","","",,,,,17,2.83,6,3,6,"… Relative to nondiabetic BN rats, the STZ-diabetic rats had an increased expression of the proangiogenic factors LRP-5 and LRP-6, and treatment with CLT-005 dramatically reduced the …","https://jov.arvojournals.org/article.aspx?articleid=2618119","https://scholar.google.com/scholar?q=related:AyOEIX4APdYJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
20,"AM Mexas, RS Hess, EC Hawkins, ...","Pulmonary lesions in cats with diabetes mellitus",2006,"Journal of veterinary …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1939-1676.2006.tb02822.x","https://scholar.google.com/scholar?cites=12350322847577449037&as_sdt=2005&sciodt=2007&hl=en",443,"2023-07-26 15:01:39","","10.1111/j.1939-1676.2006.tb02822.x","","",,,,,20,1.18,5,4,17,"… Ultrastructural morphometry of capillary basement membrane thickness in normal and transgenic diabetic mice. Anat Rec A Discov Mol Cell Evol Biol 2003;271:332–341. 14. …","https://onlinelibrary.wiley.com/doi/pdf/10.1111/j.1939-1676.2006.tb02822.x","https://scholar.google.com/scholar?q=related:TaI-7zEpZasJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
0,"EA Masson","Clinical Studies in Diabetic Neuropathy: Aspects of Aetiology and Pathogenesis, Methods of Assessment, and the Prevention of Neuropathic Foot Ulceration",1989,"","search.proquest.com","https://search.proquest.com/openview/c192d124b632b20352f2b3e0c9f0b46e/1?pq-origsite=gscholar&cbl=2026366&diss=y","",444,"2023-07-26 15:01:39","HTML","","","",,,,,0,0.00,0,1,34,"… Moreover, when rats with experimental diabetic neuropathy were reared in an oxygen rich environment, either by increasing supplied oxygen or by using hyperbaric techniques, certain …","https://search.proquest.com/openview/c192d124b632b20352f2b3e0c9f0b46e/1?pq-origsite=gscholar&cbl=2026366&diss=y","https://scholar.google.com/scholar?q=related:8lPr2D7N6csJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
3,"AK Sahi, P Verma, N Varshney, S Gundu, ...","Revisiting methodologies for in vitro preparations of advanced glycation end products",2022,"Applied Biochemistry and …","Springer","https://link.springer.com/article/10.1007/s12010-022-03860-5","https://scholar.google.com/scholar?cites=10374801111704415581&as_sdt=2005&sciodt=2007&hl=en",445,"2023-07-26 15:01:39","","10.1007/s12010-022-03860-5","","",,,,,3,3.00,1,5,1,"… ], including a sudden increase in capillary basement membrane thickness [77], deregulated … hyper-phosphorylation and damage of synapses in rats by interfering with RAGE-mediated …","https://search.proquest.com/openview/8b2ef7ea1ce4528a89f94c8fe160ee96/1?pq-origsite=gscholar&cbl=54110","https://scholar.google.com/scholar?q=related:XS14nqSy-o8J:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
0,"森藤武, 村上慎一郎, 椎名祥子, 藤田直人, ...","自然発症 2 型糖尿病ラットの血糖及び骨格筋内微小血管障害に対する持久運動の予防効果",2012,"日本基礎理学療法学 …","jstage.jst.go.jp","https://www.jstage.jst.go.jp/article/jptf/15/2/15_22/_article/-char/ja/","",446,"2023-07-26 15:01:39","","","","",,,,,0,0.00,0,5,11,"… J Appl Physiol 30: 860-863, 1971 15)Lash JM, Sherman WM, Hamlin RL: Capillary basement membrane thickness and capillary density in sedentary and trained obese Zucker rats. …","https://www.jstage.jst.go.jp/article/jptf/15/2/15_22/_pdf","https://scholar.google.com/scholar?q=related:MX3Js-JJNHoJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
0,"R Nayak","Reactive Oxygen Species (ROS) Triggered Delivery System for the Treatment of Diabetic Retinopathy",2018,"","search.proquest.com","https://search.proquest.com/openview/85f8a4a873d562573bb89bd9fb2c1f7d/1?pq-origsite=gscholar&cbl=18750&diss=y","",447,"2023-07-26 15:01:39","HTML","","","",,,,,0,0.00,0,1,5,"… New treatment targets have been identified and the drugs have been proven to be effective in the treatment of DR in experimental rats. The drug targets that have been experimentally …","https://search.proquest.com/openview/85f8a4a873d562573bb89bd9fb2c1f7d/1?pq-origsite=gscholar&cbl=18750&diss=y","https://scholar.google.com/scholar?q=related:l-vtHcocfzoJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
39,"J Han, N Yang, F Zhang, C Zhang, F Liang, ...","Rhizoma Anemarrhenae extract ameliorates hyperglycemia and insulin resistance via activation of AMP-activated protein kinase in diabetic rodents",2015,"Journal of …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0378874115003414","https://scholar.google.com/scholar?cites=13380833018581029801&as_sdt=2005&sciodt=2007&hl=en",448,"2023-07-26 15:01:39","HTML","","","",,,,,39,4.88,7,6,8,"… rats were injected with the same volume of saline. All the BCG vaccine-induced insulin resistance rats (BCG-rats… fast, clamps were performed on these BCG-rats and WT SD rats (n=10). …","https://www.sciencedirect.com/science/article/pii/S0378874115003414","https://scholar.google.com/scholar?q=related:qRNXV7xEsrkJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
6,"LH Chen","Biomedical influences on nutrition of the elderly",2018,"Nutritional Aspects of Aging","api.taylorfrancis.com","https://api.taylorfrancis.com/v4/content/chapters/edit/download?identifierName=doi&identifierValue=10.1201%2F9781351075138-4&type=chapterpdf","https://scholar.google.com/scholar?cites=17253591966570007452&as_sdt=2005&sciodt=2007&hl=en",449,"2023-07-26 15:01:39","","","","",,,,,6,1.20,6,1,5,"… dose of L-tryptophan to rats, hepatic tryptophan pyrrolase … begins to decline earlier in older rats than younger adult rats. … capillary basement membrane thickness in aged subjects. …","","https://scholar.google.com/scholar?q=related:nEvw6noSce8J:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
0,"KW Branyan","Skeletal Muscle Arteriole Dysfunction and Microvessel Density in Metabolic Syndrome and Depression: How Exercise Can Be Used as an Intervention",2017,"","search.proquest.com","https://search.proquest.com/openview/722f123b3f3494899cb32e1c3a475bdb/1?pq-origsite=gscholar&cbl=18750","",450,"2023-07-26 15:01:39","BOOK","","","",,,,,0,0.00,0,1,6,"… to chronic stress; 4) MVD will be reduced in rats exposed to UCMS but loss of MVD will be … Lean and obese (model of MetS) Zucker rats (LZR; OZR) were exposed to 8 weeks of UCMS…","https://search.proquest.com/openview/722f123b3f3494899cb32e1c3a475bdb/1?pq-origsite=gscholar&cbl=18750","https://scholar.google.com/scholar?q=related:8WR77XhVa9cJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
0,"KH Thompson","Evaluation of hemoglobin AIc as a measure of diabetic control",1977,"","open.library.ubc.ca","https://open.library.ubc.ca/soa/cIRcle/collections/831/831/items/1.0094191","",451,"2023-07-26 15:01:39","","","","",,,,,0,0.00,0,1,46,"… Measurements of muscle capillary basement membrane thickness varied from 612+141 to 2975±830 A in the 21 … shown that the activity of this enzyme is elevated in alloxandiabetic rats. …","https://open.library.ubc.ca/media/download/pdf/831/1.0094191/2","https://scholar.google.com/scholar?q=related:JFLxzkm7tdcJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
9,"FM Santos, J Mesquita, JP Castro-de-Sousa, S Ciordia, ...","Vitreous humor proteome: Targeting oxidative stress, inflammation, and neurodegeneration in vitreoretinal diseases",2022,"Antioxidants","mdpi.com","https://www.mdpi.com/2076-3921/11/3/505","https://scholar.google.com/scholar?cites=13562035545112669924&as_sdt=2005&sciodt=2007&hl=en",452,"2023-07-26 15:01:39","HTML","","","",,,,,9,9.00,2,5,1,"… responses, the activation of microglial cells, and retinal cell apoptosis, which ultimately lead to the appearance of DR clinical features, such as capillary basement membrane thickness, …","https://www.mdpi.com/2076-3921/11/3/505","https://scholar.google.com/scholar?q=related:5G6pOXkHNrwJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
158,"R Kivelä, M Silvennoinen, AM Touvra, ...","Effects of experimental type 1 diabetes and exercise training on angiogenic gene expression and capillarization in skeletal muscle",2006,"The FASEB …","Wiley Online Library","https://faseb.onlinelibrary.wiley.com/doi/abs/10.1096/fj.05-4780fje","https://scholar.google.com/scholar?cites=7355858507425019510&as_sdt=2005&sciodt=2007&hl=en",453,"2023-07-26 15:01:39","","10.1096/fj.05-4780fje","","",,,,,158,9.29,40,4,17,"… Lash, JM, Sherman, WM, and Hamlim, RL (1989) Capillary basement membrane thickness and capillary density in sedentary and trained obese Zucker rats. Diabetes 38, 854 – 860 12. …","https://faseb.onlinelibrary.wiley.com/doi/pdfdirect/10.1096/fj.05-4780fje","https://scholar.google.com/scholar?q=related:dnYa6VZCFWYJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
77,"A Cohen-Solal, D Logeart, C Guiti, ...","Cardiac and peripheral responses to exercise in patients with chronic heart failure",1999,"European heart …","scholar.archive.org","https://scholar.archive.org/work/fihupjo54vhobdstde7qrq7wkm/access/wayback/https://watermark.silverchair.com/931.pdf?token=AQECAHi208BE49Ooan9kkhW_Ercy7Dm3ZL_9Cf3qfKAc485ysgAAAaowggGmBgkqhkiG9w0BBwagggGXMIIBkwIBADCCAYwGCSqGSIb3DQEHATAeBglghkgBZQMEAS4wEQQMM7OEaNsdGCnQLAL0AgEQgIIBXeQgMmh1AM9wsY_kds7ZyrYZP57NvIk3h6sRQPcqEhoDhBbmlFoAedjClZeMEUsoipEFhfsngAfthW6HNdkxnXZbJT7krxu9yUrnCNG78holIFpFf9V6XxwkzRS6vdQYrCJj7JzpGCSHLTGAqLnMTjTCBb3hSvK4FEpMw6iDWgl5yIQ2gz9sK8P3w1_5oYyuqo8kMxHLBdXnQ8K0dT1kKORqfwtVzyNbJTtv1r7IpmPmG82ZdYW9miVMSg_h22S6V2__PHc-53zpTSRWlCJuyGrCg3OrVyhs_nxQvKhIijps2mPjVn4ncdlSBAh8_Qrqb7H9BOxO6IA7bxLs02GK64sp-fMHMlTYGAjjKUyefWvingb1UrZKoh6xY21H3499iYVPDWIuAvUYD2rOUG9VfZPqR9rTZ9yQ6NPRmqMO_pGsJrPaQoM9wEaJOpeHN2tRU49OYvKCXLFDOtP5EKg","https://scholar.google.com/scholar?cites=16250453256077378769&as_sdt=2005&sciodt=2007&hl=en",454,"2023-07-26 15:01:39","PDF","","","",,,,,77,3.21,19,4,24,"… Skeletal muscle blood flow abnormalities in rats with a … muscle vascular transport capacity of rats. Am J Physiol 1993; … of skeletal muscle capillary basement membrane thickness in …","https://scholar.archive.org/work/fihupjo54vhobdstde7qrq7wkm/access/wayback/https://watermark.silverchair.com/931.pdf?token=AQECAHi208BE49Ooan9kkhW_Ercy7Dm3ZL_9Cf3qfKAc485ysgAAAaowggGmBgkqhkiG9w0BBwagggGXMIIBkwIBADCCAYwGCSqGSIb3DQEHATAeBglghkgBZQMEAS4wEQQMM7OEaNsdGCnQLAL0AgEQgIIBXeQgMmh1AM9wsY_kds7ZyrYZP57NvIk3h6sRQPcqEhoDhBbmlFoAedjClZeMEUsoipEFhfsngAfthW6HNdkxnXZbJT7krxu9yUrnCNG78holIFpFf9V6XxwkzRS6vdQYrCJj7JzpGCSHLTGAqLnMTjTCBb3hSvK4FEpMw6iDWgl5yIQ2gz9sK8P3w1_5oYyuqo8kMxHLBdXnQ8K0dT1kKORqfwtVzyNbJTtv1r7IpmPmG82ZdYW9miVMSg_h22S6V2__PHc-53zpTSRWlCJuyGrCg3OrVyhs_nxQvKhIijps2mPjVn4ncdlSBAh8_Qrqb7H9BOxO6IA7bxLs02GK64sp-fMHMlTYGAjjKUyefWvingb1UrZKoh6xY21H3499iYVPDWIuAvUYD2rOUG9VfZPqR9rTZ9yQ6NPRmqMO_pGsJrPaQoM9wEaJOpeHN2tRU49OYvKCXLFDOtP5EKg","https://scholar.google.com/scholar?q=related:0QSVRyM1heEJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
1,"G Xu","Neurotrophic factors and other growth factors in diabetic nerve regeneration",2000,"","search.proquest.com","https://search.proquest.com/openview/3df5e9fdb78b3627850a74bf62db639d/1?pq-origsite=gscholar&cbl=18750&diss=y","https://scholar.google.com/scholar?cites=3759267804162314348&as_sdt=2005&sciodt=2007&hl=en",455,"2023-07-26 15:01:39","BOOK","","","",,,,,1,0.04,1,1,23,"… increased in diabetic rats and patients (76-77). This increase is prevented in STZ rats by the … A total of 100 diabetes-prone BBAVor rats and 100 diabetes-resistant rats were used in this …","https://search.proquest.com/openview/3df5e9fdb78b3627850a74bf62db639d/1?pq-origsite=gscholar&cbl=18750&diss=y","https://scholar.google.com/scholar?q=related:bFCogiaaKzQJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
0,"HL Lutgers","Skin autofluorescence in diabetes mellitus",2008,"","research.rug.nl","https://research.rug.nl/files/14484671/08_c8.pdf","",456,"2023-07-26 15:01:39","PDF","","","",,,,,0,0.00,0,1,15,"… was administered to healthy nondiabetic rats and rabbits [19]… nephropathy are seen in control rats receiving daily injection with … matrix and capillary basement membrane thickness [119]. …","https://research.rug.nl/files/14484671/08_c8.pdf","https://scholar.google.com/scholar?q=related:4nSAH2SPc2sJ:scholar.google.com/&scioq=%22capillary+basement+membrane+thickness%22+%22rats%22&hl=en&as_sdt=2007&as_ylo=1950&as_yhi=2023"
